obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('2015',)",34.3686981201,1,0,1028.29531532,29,29,2,3.43686981201,29,13,3724598974.11,3724598974.38,3659258200.08,44.36829,-124.9528,0.0,33.9989739069,29,29,internal_timestamp,356.140014648,29,29,84211,1450269400,6.81659984589,29,29,3659258200.08
"('2016',)",34.3716011047,1,0,1028.28893065,29,29,2,3.43716011047,29,13,3724598974.11,3724598974.38,3659258211.08,44.36829,-124.9528,0.0,33.9992538561,29,29,internal_timestamp,354.809997559,29,29,79754,1450269411,6.82019996643,29,29,3659258211.08
"('2017',)",34.3739013672,1,0,1028.28255587,29,29,2,3.43739013672,29,13,3724598974.11,3724598974.38,3659258222.09,44.36829,-124.9528,0.0,33.9985916009,29,29,internal_timestamp,353.649993896,29,29,85150,1450269422,6.82399988174,29,29,3659258222.09
"('2018',)",34.3858985901,1,0,1028.27536038,29,29,2,3.43858985901,29,13,3724598974.11,3724598974.38,3659258233.08,44.36829,-124.9528,0.0,33.9979529233,29,29,internal_timestamp,352.640014648,29,29,81907,1450269433,6.83850002289,29,29,3659258233.08
"('2019',)",34.3914985657,1,0,1028.2694249,29,29,2,3.43914985657,29,13,3724598974.11,3724598974.38,3659258244.09,44.36829,-124.9528,0.0,33.9974788894,29,29,internal_timestamp,351.649993896,29,29,86915,1450269444,6.84569978714,29,29,3659258244.09
"('2020',)",34.4047012329,1,0,1028.260568,29,29,2,3.44047012329,29,13,3724598974.11,3724598974.38,3659258255.08,44.36829,-124.9528,0.0,33.9954140401,29,29,internal_timestamp,350.609985352,29,29,82456,1450269455,6.86299991608,29,29,3659258255.08
"('2021',)",34.4193992615,1,0,1028.25288747,29,29,2,3.44193992615,29,13,3724598974.11,3724598974.38,3659258266.09,44.36829,-124.9528,0.0,33.9952214086,29,29,internal_timestamp,349.5,29,29,88797,1450269466,6.88009977341,29,29,3659258266.09
"('2022',)",34.4393005371,1,0,1028.24332821,29,29,2,3.44393005371,29,13,3724598974.11,3724598974.38,3659258277.09,44.36829,-124.9528,0.0,33.9941533897,29,29,internal_timestamp,348.339996338,29,29,86112,1450269477,6.90390014648,29,29,3659258277.09
"('2023',)",34.4449005127,1,0,1028.23720828,29,29,2,3.44449005127,29,13,3724598974.11,3724598974.38,3659258288.09,44.36829,-124.9528,0.0,33.9941336993,29,29,internal_timestamp,347.220001221,29,29,85715,1450269488,6.91069984436,29,29,3659258288.09
"('2024',)",34.4538002014,1,0,1028.23116185,29,29,2,3.44538002014,29,13,3724598974.11,3724598974.38,3659258299.09,44.36829,-124.9528,0.0,33.9945587847,29,29,internal_timestamp,346.140014648,29,29,93202,1450269499,6.92070007324,29,29,3659258299.09
"('2025',)",34.4565010071,1,0,1028.2262509,29,29,2,3.44565010071,29,13,3724598974.11,3724598974.38,3659258310.09,44.36829,-124.9528,0.0,33.9946421651,29,29,internal_timestamp,345.160003662,29,29,89164,1450269510,6.92409992218,29,29,3659258310.09
"('2026',)",34.4604988098,1,0,1028.22137882,29,29,2,3.44604988098,29,13,3724598974.11,3724598974.38,3659258321.09,44.36829,-124.9528,0.0,33.9952893876,29,29,internal_timestamp,344.119995117,29,29,94948,1450269521,6.92840003967,29,29,3659258321.09
"('2027',)",34.4664001465,1,0,1028.21602367,29,29,2,3.44664001465,29,13,3724598974.11,3724598974.39,3659258332.09,44.36829,-124.9528,0.0,33.9949947175,29,29,internal_timestamp,343.230010986,29,29,89509,1450269532,6.93569993973,29,29,3659258332.09
"('2028',)",34.4692001343,1,0,1028.21201896,29,29,2,3.44692001343,29,13,3724598974.11,3724598974.39,3659258343.1,44.36829,-124.9528,0.0,33.9954193103,29,29,internal_timestamp,342.380004883,29,29,99801,1450269543,6.93879985809,29,29,3659258343.1
"('2029',)",34.4687995911,1,0,1028.2084538,29,29,2,3.44687995911,29,13,3724598974.11,3724598974.39,3659258354.1,44.36829,-124.9528,0.0,33.9955674821,29,29,internal_timestamp,341.570007324,29,29,100923,1450269554,6.93860006332,29,29,3659258354.1
"('2030',)",34.4687995911,1,0,1028.20529444,29,29,2,3.44687995911,29,13,3724598974.11,3724598974.39,3659258365.1,44.36829,-124.9528,0.0,33.9958206854,29,29,internal_timestamp,340.839996338,29,29,97409,1450269565,6.93870019913,29,29,3659258365.1
"('2031',)",34.4682998657,1,0,1028.20207222,29,29,2,3.44682998657,29,13,3724598974.11,3724598974.39,3659258376.09,44.36829,-124.9528,0.0,33.9959207611,29,29,internal_timestamp,340.109985352,29,29,93441,1450269576,6.93839979172,29,29,3659258376.09
"('2032',)",34.46900177,1,0,1028.19705946,29,29,2,3.446900177,29,13,3724598974.11,3724598974.39,3659258387.1,44.36829,-124.9528,0.0,33.9951527802,29,29,internal_timestamp,339.209991455,29,29,101936,1450269587,6.9404001236,29,29,3659258387.1
"('2033',)",34.4677009583,1,0,1028.19420278,29,29,2,3.44677009583,29,13,3724598974.11,3724598974.39,3659258398.1,44.36829,-124.9528,0.0,33.9961078017,29,29,internal_timestamp,338.359985352,29,29,96026,1450269598,6.93839979172,29,29,3659258398.1
"('2034',)",34.4710006714,1,0,1028.18870891,29,29,2,3.44710006714,29,13,3724598974.11,3724598974.39,3659258409.1,44.36829,-124.9528,0.0,33.9951184649,29,29,internal_timestamp,337.489990234,29,29,102598,1450269609,6.94350004196,29,29,3659258409.1
"('2035',)",34.4767990112,1,0,1028.18397469,29,29,2,3.44767990112,29,13,3724598974.11,3724598974.39,3659258420.1,44.36829,-124.9528,0.0,33.995173651,29,29,internal_timestamp,336.660003662,29,29,99281,1450269620,6.95030021667,29,29,3659258420.1
"('2036',)",34.4779014587,1,0,1028.17927294,29,29,2,3.44779014587,29,13,3724598974.11,3724598974.39,3659258431.11,44.36829,-124.9528,0.0,33.9949584033,29,29,internal_timestamp,335.730010986,29,29,105778,1450269631,6.95219993591,29,29,3659258431.11
"('2037',)",34.4805984497,1,0,1028.17466273,29,29,2,3.44805984497,29,13,3724598974.11,3724598974.39,3659258442.1,44.36829,-124.9528,0.0,33.9945654863,29,29,internal_timestamp,334.910003662,29,29,102315,1450269642,6.95599985123,29,29,3659258442.1
"('2038',)",34.4809989929,1,0,1028.17097672,29,29,2,3.44809989929,29,13,3724598974.11,3724598974.39,3659258453.11,44.36829,-124.9528,0.0,33.9949213562,29,29,internal_timestamp,334.059997559,29,29,109595,1450269653,6.95650005341,29,29,3659258453.11
"('2039',)",34.4832992554,1,0,1028.16660982,29,29,2,3.44832992554,29,13,3724598974.11,3724598974.39,3659258464.1,44.36829,-124.9528,0.0,33.9945719593,29,29,internal_timestamp,333.269989014,29,29,104981,1450269664,6.95979976654,29,29,3659258464.1
"('2040',)",34.4872016907,1,0,1028.1614658,29,29,2,3.44872016907,29,13,3724598974.11,3724598974.39,3659258475.11,44.36829,-124.9528,0.0,33.9942621423,29,29,internal_timestamp,332.359985352,29,29,112999,1450269675,6.96490001678,29,29,3659258475.11
"('2041',)",34.4892997742,1,0,1028.15646643,29,29,2,3.44892997742,29,13,3724598974.11,3724598974.39,3659258486.11,44.36829,-124.9528,0.0,33.9943977387,29,29,internal_timestamp,331.329986572,29,29,106848,1450269686,6.96759986877,29,29,3659258486.11
"('2042',)",34.492401123,1,0,1028.15047644,29,29,2,3.4492401123,29,13,3724598974.11,3724598974.39,3659258497.11,44.36829,-124.9528,0.0,33.993991132,29,29,internal_timestamp,330.230010986,29,29,113912,1450269697,6.97200012207,29,29,3659258497.11
"('2043',)",34.5007019043,1,0,1028.14245513,29,29,2,3.45007019043,29,13,3724598974.11,3724598974.39,3659258508.11,44.36829,-124.9528,0.0,33.9923954203,29,29,internal_timestamp,329.109985352,29,29,108180,1450269708,6.98339986801,29,29,3659258508.11
"('2044',)",34.5242004395,1,0,1028.13083558,29,29,2,3.45242004395,29,13,3724598974.11,3724598974.39,3659258519.11,44.36829,-124.9528,0.0,33.9892979969,29,29,internal_timestamp,328.040008545,29,29,114418,1450269719,7.01319980621,29,29,3659258519.11
"('2045',)",34.5307006836,1,0,1028.12251172,29,29,2,3.45307006836,29,13,3724598974.11,3724598974.39,3659258530.11,44.36829,-124.9528,0.0,33.9872212158,29,29,internal_timestamp,326.890014648,29,29,108647,1450269730,7.02309989929,29,29,3659258530.11
"('2046',)",34.5317001343,1,0,1028.11411391,29,29,2,3.45317001343,29,13,3724598974.11,3724598974.39,3659258541.11,44.36829,-124.9528,0.0,33.9850185145,29,29,internal_timestamp,325.559997559,29,29,112345,1450269741,7.02710008621,29,29,3659258541.11
"('2047',)",34.5301017761,1,0,1028.10709444,29,29,2,3.45301017761,29,13,3724598974.11,3724598974.39,3659258552.12,44.36829,-124.9528,0.0,33.9836988595,29,29,internal_timestamp,324.260009766,29,29,117847,1450269752,7.02729988098,29,29,3659258552.12
"('2048',)",34.5247993469,1,0,1028.09946602,29,29,2,3.45247993469,29,13,3724598974.11,3724598974.39,3659258563.11,44.36829,-124.9528,0.0,33.9811892336,29,29,internal_timestamp,322.940002441,29,29,112158,1450269763,7.02460002899,29,29,3659258563.11
"('2049',)",34.5125007629,1,0,1028.09122047,29,29,2,3.45125007629,29,13,3724598974.11,3724598974.39,3659258574.12,44.36829,-124.9528,0.0,33.9772654102,29,29,internal_timestamp,321.529998779,29,29,117867,1450269774,7.01560020447,29,29,3659258574.12
"('2050',)",34.512298584,1,0,1028.08382219,29,29,2,3.4512298584,29,13,3724598974.11,3724598974.39,3659258585.11,44.36829,-124.9528,0.0,33.9773276608,29,29,internal_timestamp,319.920013428,29,29,113653,1450269785,7.01609992981,29,29,3659258585.11
"('2051',)",34.5083007812,1,0,1028.07602884,29,29,2,3.45083007813,29,13,3724598974.11,3724598974.39,3659258596.12,44.36829,-124.9528,0.0,33.9760650953,29,29,internal_timestamp,318.359985352,29,29,118262,1450269796,7.01370000839,29,29,3659258596.12
"('2052',)",34.4991989136,1,0,1028.06629864,29,29,2,3.44991989136,29,13,3724598974.11,3724598974.39,3659258607.12,44.36829,-124.9528,0.0,33.9715481273,29,29,internal_timestamp,316.859985352,29,29,123143,1450269807,7.00890016556,29,29,3659258607.12
"('2053',)",34.4984016418,1,0,1028.05664402,29,29,2,3.44984016418,29,13,3724598974.11,3724598974.39,3659258618.12,44.36829,-124.9528,0.0,33.967238886,29,29,internal_timestamp,315.619995117,29,29,117738,1450269818,7.01300001144,29,29,3659258618.12
"('2054',)",34.5004997253,1,0,1028.04950981,29,29,2,3.45004997253,29,13,3724598974.11,3724598974.39,3659258629.12,44.36829,-124.9528,0.0,33.9653334002,29,29,internal_timestamp,314.540008545,29,29,123511,1450269829,7.01779985428,29,29,3659258629.12
"('2055',)",34.4964981079,1,0,1028.04517168,29,29,2,3.44964981079,29,13,3724598974.11,3724598974.39,3659258640.13,44.36829,-124.9528,0.0,33.9662825456,29,29,internal_timestamp,313.279998779,29,29,128824,1450269840,7.01300001144,29,29,3659258640.13
"('2056',)",34.5270996094,1,0,1028.03467156,29,29,2,3.45270996094,29,13,3724598974.11,3724598974.39,3659258651.12,44.36829,-124.9528,0.0,33.9662065958,29,29,internal_timestamp,312.089996338,29,29,121568,1450269851,7.04769992828,29,29,3659258651.12
"('2057',)",34.5486984253,1,0,1028.02772773,29,29,2,3.45486984253,29,13,3724598974.11,3724598974.39,3659258662.12,44.36829,-124.9528,0.0,33.9682581129,29,29,internal_timestamp,310.929992676,29,29,124764,1450269862,7.07019996643,29,29,3659258662.12
"('2058',)",34.5652999878,1,0,1028.0194184,29,29,2,3.45652999878,29,13,3724598974.11,3724598974.39,3659258673.13,44.36829,-124.9528,0.0,33.9679884117,29,29,internal_timestamp,309.769989014,29,29,127363,1450269873,7.08949995041,29,29,3659258673.13
"('2059',)",34.5709991455,1,0,1028.01173757,29,29,2,3.45709991455,29,13,3724598974.11,3724598974.39,3659258684.13,44.36829,-124.9528,0.0,33.9665178665,29,29,internal_timestamp,308.609985352,29,29,130438,1450269884,7.09789991379,29,29,3659258684.13
"('2060',)",34.5565986633,1,0,1028.00311058,29,29,2,3.45565986633,29,13,3724598974.11,3724598974.4,3659258695.13,44.36829,-124.9528,0.0,33.9604724652,29,29,internal_timestamp,307.470001221,29,29,125148,1450269895,7.08860015869,29,29,3659258695.13
"('2061',)",34.5424003601,1,0,1027.99681278,29,29,2,3.45424003601,29,13,3724598974.11,3724598974.4,3659258706.13,44.36829,-124.9528,0.0,33.9564633936,29,29,internal_timestamp,306.429992676,29,29,129039,1450269906,7.07740020752,29,29,3659258706.13
"('2062',)",34.5365982056,1,0,1027.99285419,29,29,2,3.45365982056,29,13,3724598974.11,3724598974.4,3659258717.13,44.36829,-124.9528,0.0,33.9556604791,29,29,internal_timestamp,305.540008545,29,29,132930,1450269917,7.07219982147,29,29,3659258717.13
"('2063',)",34.5343017578,1,0,1027.98764147,29,29,2,3.45343017578,29,13,3724598974.11,3724598974.4,3659258728.13,44.36829,-124.9528,0.0,33.9540649895,29,29,internal_timestamp,304.660003662,29,29,126862,1450269928,7.07170009613,29,29,3659258728.13
"('2064',)",34.5316009521,1,0,1027.98353638,29,29,2,3.45316009521,29,13,3724598974.11,3724598974.4,3659258739.13,44.36829,-124.9528,0.0,33.9528399455,29,29,internal_timestamp,303.929992676,29,29,133311,1450269939,7.07030010223,29,29,3659258739.13
"('2065',)",34.5329017639,1,0,1027.98090606,29,29,2,3.45329017639,29,13,3724598974.11,3724598974.4,3659258750.13,44.36829,-124.9528,0.0,33.9533859564,29,29,internal_timestamp,303.299987793,29,29,129004,1450269950,7.07149982452,29,29,3659258750.13
"('2066',)",34.5320014954,1,0,1027.97749269,29,29,2,3.45320014954,29,13,3724598974.11,3724598974.4,3659258761.13,44.36829,-124.9528,0.0,33.9528126527,29,29,internal_timestamp,302.649993896,29,29,132147,1450269961,7.07140016556,29,29,3659258761.13
"('2067',)",34.5313987732,1,0,1027.9740143,29,29,2,3.45313987732,29,13,3724598974.11,3724598974.4,3659258772.14,44.36829,-124.9528,0.0,33.9528190924,29,29,internal_timestamp,301.880004883,29,29,136830,1450269972,7.07110023499,29,29,3659258772.14
"('2068',)",34.5320014954,1,0,1027.97025898,29,29,2,3.45320014954,29,13,3724598974.11,3724598974.4,3659258783.15,44.36829,-124.9528,0.0,33.9523363085,29,29,internal_timestamp,301.190002441,29,29,147634,1450269983,7.07259988785,29,29,3659258783.15
"('2069',)",34.5301017761,1,0,1027.96796818,29,29,2,3.45301017761,29,13,3724598974.11,3724598974.4,3659258794.14,44.36829,-124.9528,0.0,33.9529453508,29,29,internal_timestamp,300.510009766,29,29,137160,1450269994,7.07019996643,29,29,3659258794.14
"('2070',)",34.5517997742,1,0,1027.95892602,29,29,2,3.45517997742,29,13,3724598974.11,3724598974.4,3659258805.14,44.36829,-124.9528,0.0,33.950465825,29,29,internal_timestamp,299.809997559,29,29,142865,1450270005,7.09719991684,29,29,3659258805.14
"('2071',)",34.5591011047,1,0,1027.95401804,29,29,2,3.45591011047,29,13,3724598974.11,3724598974.4,3659258816.14,44.36829,-124.9528,0.0,33.95069719,29,29,internal_timestamp,298.959991455,29,29,135107,1450270016,7.10550022125,29,29,3659258816.14
"('2072',)",34.565700531,1,0,1027.95040327,29,29,2,3.4565700531,29,13,3724598974.11,3724598974.4,3659258827.14,44.36829,-124.9528,0.0,33.9524447268,29,29,internal_timestamp,298.059997559,29,29,138617,1450270027,7.11149978638,29,29,3659258827.14
"('2073',)",34.5872001648,1,0,1027.94275711,29,29,2,3.45872001648,29,13,3724598974.11,3724598974.4,3659258838.14,44.36829,-124.9528,0.0,33.9523848182,29,29,internal_timestamp,297.170013428,29,29,143711,1450270038,7.1359000206,29,29,3659258838.14
"('2074',)",34.5993003845,1,0,1027.93632552,29,29,2,3.45993003845,29,29,3724598974.11,3724598974.4,3659258849.14,44.36829,-124.9528,0.0,33.9524101582,29,29,internal_timestamp,296.200012207,29,29,139674,1450270049,7.14979982376,29,29,3659258849.14
"('2075',)",34.6402015686,1,0,1027.92897673,29,29,2,3.46402015686,29,29,3724598974.11,3724598974.4,3659258860.14,44.36829,-124.9528,0.0,33.9572232323,29,29,internal_timestamp,295.070007324,29,29,144165,1450270060,7.19089984894,29,29,3659258860.14
"('2076',)",34.6696014404,1,0,1027.92119501,29,29,2,3.46696014404,29,29,3724598974.11,3724598974.4,3659258871.15,44.36829,-124.9528,0.0,33.9615391033,29,29,internal_timestamp,293.549987793,29,29,148828,1450270071,7.21990013123,29,29,3659258871.15
"('2077',)",34.6790008545,1,0,1027.91253293,29,29,2,3.46790008545,29,29,3724598974.11,3724598974.4,3659258882.14,44.36829,-124.9528,0.0,33.9618536987,29,29,internal_timestamp,291.950012207,29,29,143650,1450270082,7.23080015182,29,29,3659258882.14
"('2078',)",34.6884002686,1,0,1027.90247384,29,29,2,3.46884002686,29,29,3724598974.11,3724598974.4,3659258893.15,44.36829,-124.9528,0.0,33.9603738728,29,29,internal_timestamp,290.410003662,29,29,149180,1450270093,7.2435002327,29,29,3659258893.15
"('2079',)",34.7084007263,1,0,1027.89487108,29,29,2,3.47084007263,29,29,3724598974.11,3724598974.4,3659258904.14,44.36829,-124.9528,0.0,33.9614208588,29,29,internal_timestamp,289.260009766,29,29,142818,1450270104,7.26520013809,29,29,3659258904.14
"('2080',)",34.7107009888,1,0,1027.89102927,29,29,2,3.47107009888,29,29,3724598974.11,3724598974.4,3659258915.15,44.36829,-124.9528,0.0,33.9626335771,29,29,internal_timestamp,288.269989014,29,29,149085,1450270115,7.26700019836,29,29,3659258915.15
"('2081',)",34.707698822,1,0,1027.88586964,29,29,2,3.4707698822,29,29,3724598974.11,3724598974.4,3659258926.15,44.36829,-124.9528,0.0,33.9616156014,29,29,internal_timestamp,287.260009766,29,29,151892,1450270126,7.26520013809,29,29,3659258926.15
"('2082',)",34.7057991028,1,0,1027.88155228,29,29,2,3.47057991028,29,29,3724598974.11,3724598974.4,3659258937.15,44.36829,-124.9528,0.0,33.9615915433,29,29,internal_timestamp,286.269989014,29,29,154597,1450270137,7.26359987259,29,29,3659258937.15
"('2083',)",34.7200012207,1,0,1027.87670568,29,29,2,3.47200012207,29,29,3724598974.11,3724598974.4,3659258948.15,44.36829,-124.9528,0.0,33.9643379193,29,29,internal_timestamp,285.170013428,29,29,148112,1450270148,7.27710008621,29,29,3659258948.15
"('2084',)",34.7333984375,1,0,1027.87177391,29,29,2,3.47333984375,29,29,3724598974.11,3724598974.4,3659258959.15,44.36829,-124.9528,0.0,33.9670041196,29,29,internal_timestamp,284.040008545,29,29,153044,1450270159,7.28980016708,29,29,3659258959.15
"('2085',)",34.7489013672,1,0,1027.86536362,29,29,2,3.47489013672,29,29,3724598974.11,3724598974.4,3659258970.16,44.36829,-124.9528,0.0,33.968752346,29,29,internal_timestamp,282.850006104,29,29,157521,1450270170,7.30579996109,29,29,3659258970.16
"('2086',)",34.7448005676,1,0,1027.86116648,29,29,2,3.47448005676,29,29,3724598974.11,3724598974.4,3659258981.15,44.36829,-124.9528,0.0,33.9694694266,29,29,internal_timestamp,281.660003662,29,29,149825,1450270181,7.30109977722,29,29,3659258981.15
"('2087',)",34.7391014099,1,0,1027.85692457,29,29,2,3.47391014099,29,13,3724598974.11,3724598974.4,3659258992.15,44.36829,-124.9528,0.0,33.9691653407,29,29,internal_timestamp,280.609985352,29,29,154259,1450270192,7.29559993744,29,29,3659258992.15
"('2088',)",34.759601593,1,0,1027.85017474,29,29,2,3.4759601593,29,13,3724598974.11,3724598974.4,3659259003.16,44.36829,-124.9528,0.0,33.9704715606,29,29,internal_timestamp,279.609985352,29,29,163355,1450270203,7.31750011444,29,29,3659259003.16
"('2089',)",34.7801017761,1,0,1027.84048589,29,29,2,3.47801017761,29,13,3724598974.11,3724598974.41,3659259014.15,44.36829,-124.9528,0.0,33.9679896162,29,29,internal_timestamp,278.739990234,29,29,152470,1450270214,7.34320020676,29,29,3659259014.15
"('2090',)",34.7902984619,1,0,1027.83582119,29,29,2,3.47902984619,29,13,3724598974.11,3724598974.41,3659259025.16,44.36829,-124.9528,0.0,33.9684506897,29,29,internal_timestamp,278.0,29,29,158514,1450270225,7.35440015793,29,29,3659259025.16
"('2091',)",34.8079986572,1,0,1027.82916452,29,29,2,3.48079986572,29,13,3724598974.11,3724598974.41,3659259036.16,44.36829,-124.9528,0.0,33.9679378942,29,29,internal_timestamp,277.290008545,29,29,163172,1450270236,7.3748998642,29,29,3659259036.16
"('2092',)",34.8148002625,1,0,1027.82538072,29,29,2,3.48148002625,29,13,3724598974.11,3724598974.41,3659259047.16,44.36829,-124.9528,0.0,33.968504429,29,29,internal_timestamp,276.600006104,29,29,157821,1450270247,7.38219976425,29,29,3659259047.16
"('2093',)",34.8217010498,1,0,1027.82001688,29,29,2,3.48217010498,29,13,3724598974.11,3724598974.41,3659259058.16,44.36829,-124.9528,0.0,33.9683927679,29,29,internal_timestamp,275.709991455,29,29,162570,1450270258,7.39039993286,29,29,3659259058.16
"('2094',)",34.8310012817,1,0,1027.81366884,29,29,2,3.48310012817,29,13,3724598974.11,3724598974.41,3659259069.17,44.36829,-124.9528,0.0,33.9675474002,29,29,internal_timestamp,274.839996338,29,29,166414,1450270269,7.40199995041,29,29,3659259069.17
"('2095',)",34.8338012695,1,0,1027.80982129,29,29,2,3.48338012695,29,13,3724598974.11,3724598974.41,3659259080.16,44.36829,-124.9528,0.0,33.9680455089,29,29,internal_timestamp,274.010009766,29,29,161627,1450270280,7.40500020981,29,29,3659259080.16
"('2096',)",34.8336982727,1,0,1027.80704281,29,29,2,3.48336982727,29,13,3724598974.11,3724598974.41,3659259091.16,44.36829,-124.9528,0.0,33.9675908707,29,29,internal_timestamp,273.5,29,29,163995,1450270291,7.40560007095,29,29,3659259091.16
"('2097',)",34.8368988037,1,0,1027.80507526,29,29,2,3.48368988037,29,13,3724598974.11,3724598974.41,3659259102.17,44.36829,-124.9528,0.0,33.9681318017,29,29,internal_timestamp,273.079986572,29,29,170824,1450270302,7.40880012512,29,29,3659259102.17
"('2098',)",34.8400001526,1,0,1027.80251206,29,29,2,3.48400001526,29,13,3724598974.11,3724598974.41,3659259113.16,44.36829,-124.9528,0.0,33.9685153551,29,29,internal_timestamp,272.559997559,29,29,161957,1450270313,7.41209983826,29,29,3659259113.16
"('2099',)",34.8456993103,1,0,1027.79810963,29,29,2,3.48456993103,29,13,3724598974.11,3724598974.41,3659259124.17,44.36829,-124.9528,0.0,33.9682795822,29,29,internal_timestamp,271.859985352,29,29,166421,1450270324,7.41900014877,29,29,3659259124.17
"('2100',)",34.8544998169,1,0,1027.79153791,29,29,2,3.48544998169,29,13,3724598974.11,3724598974.41,3659259135.17,44.36829,-124.9528,0.0,33.9674081619,29,29,internal_timestamp,270.929992676,29,29,171917,1450270335,7.43009996414,29,29,3659259135.17
"('2101',)",34.854598999,1,0,1027.78732784,29,29,2,3.4854598999,29,13,3724598974.11,3724598974.41,3659259146.17,44.36829,-124.9528,0.0,33.9672468252,29,29,internal_timestamp,270.059997559,29,29,165800,1450270346,7.43079996109,29,29,3659259146.17
"('2102',)",34.8588981628,1,0,1027.78378495,29,29,2,3.48588981628,29,13,3724598974.11,3724598974.41,3659259157.17,44.36829,-124.9528,0.0,33.9669909987,29,29,internal_timestamp,269.5,29,29,172219,1450270357,7.4361000061,29,29,3659259157.17
"('2103',)",34.8591003418,1,0,1027.78539498,29,29,2,3.48591003418,29,13,3724598974.11,3724598974.41,3659259166.17,44.36829,-124.9528,0.0,33.9678036094,29,29,internal_timestamp,269.690002441,29,29,170793,1450270366,7.43540000916,29,29,3659259166.17
"('2104',)",34.8592987061,1,0,1027.78758734,29,29,2,3.48592987061,29,13,3724598974.12,3724598974.32,3659259201.88,44.36829,-124.9528,0.0,33.9678967218,29,29,internal_timestamp,270.149993896,29,29,875865,1450270401,7.43529987335,29,29,3659259201.88
"('2105',)",34.8529014587,1,0,1027.80022818,29,29,2,3.48529014587,29,13,3724598974.12,3724598974.32,3659259212.88,44.36829,-124.9528,0.0,33.9689681396,29,29,internal_timestamp,272.429992676,29,29,882204,1450270412,7.42600011826,29,29,3659259212.88
"('2106',)",34.8334007263,1,0,1027.81867579,29,29,2,3.48334007263,29,13,3724598974.12,3724598974.32,3659259223.88,44.36829,-124.9528,0.0,33.9707855243,29,29,internal_timestamp,275.350006104,29,29,875751,1450270423,7.40110015869,29,29,3659259223.88
"('2107',)",34.7803993225,1,0,1027.8453723,29,29,2,3.47803993225,29,13,3724598974.12,3724598974.32,3659259234.88,44.36829,-124.9528,0.0,33.9752605615,29,29,internal_timestamp,278.339996338,29,29,881386,1450270434,7.33629989624,29,29,3659259234.88
"('2108',)",34.7563018799,1,0,1027.86160899,29,29,2,3.47563018799,29,29,3724598974.12,3724598974.32,3659259245.89,44.36829,-124.9528,0.0,33.9732820522,29,29,internal_timestamp,281.390014648,29,29,886153,1450270445,7.31010007858,29,29,3659259245.89
"('2109',)",34.7338981628,1,0,1027.87726194,29,29,2,3.47338981628,29,29,3724598974.12,3724598974.32,3659259256.88,44.36829,-124.9528,0.0,33.9715238451,29,29,internal_timestamp,284.329986572,29,29,879091,1450270456,7.28560018539,29,29,3659259256.88
"('2110',)",34.7215003967,1,0,1027.89048002,29,29,2,3.47215003967,29,29,3724598974.12,3724598974.32,3659259267.88,44.36829,-124.9528,0.0,33.9684469746,29,29,internal_timestamp,287.359985352,29,29,883537,1450270467,7.27349996567,29,29,3659259267.88
"('2111',)",34.6741981506,1,0,1027.90779531,29,29,2,3.46741981506,29,29,3724598974.12,3724598974.32,3659259278.89,44.36829,-124.9528,0.0,33.9639659599,29,29,internal_timestamp,290.339996338,29,29,887281,1450270478,7.22410011292,29,29,3659259278.89
"('2112',)",34.6829986572,1,0,1027.92205539,29,29,2,3.46829986572,29,29,3724598974.12,3724598974.32,3659259288.89,44.36829,-124.9528,0.0,33.9669203951,29,29,internal_timestamp,293.119995117,29,29,886876,1450270488,7.22949981689,29,29,3659259288.89
"('2113',)",34.6027984619,1,0,1027.9441705,29,29,2,3.46027984619,29,29,3724598974.12,3724598974.32,3659259300.88,44.36829,-124.9528,0.0,33.9607770788,29,29,internal_timestamp,296.329986572,29,29,882819,1450270500,7.14510011673,29,29,3659259300.88
"('2114',)",34.5395011902,1,0,1027.96645741,29,29,2,3.45395011902,29,29,3724598974.12,3724598974.32,3659259311.89,44.36829,-124.9528,0.0,33.9588778189,29,29,internal_timestamp,299.320007324,29,29,889889,1450270511,7.07520008087,29,29,3659259311.89
"('2115',)",34.5355987549,1,0,1027.97852508,29,29,2,3.45355987549,29,29,3724598974.12,3724598974.32,3659259321.89,44.36829,-124.9528,0.0,33.957632711,29,29,internal_timestamp,302.029998779,29,29,891423,1450270521,7.07079982758,29,29,3659259321.89
"('2116',)",34.5617980957,1,0,1027.99482324,29,29,2,3.45617980957,29,29,3724598974.12,3724598974.32,3659259332.9,44.36829,-124.9528,0.0,33.9650016586,29,29,internal_timestamp,304.959991455,29,29,896456,1450270532,7.09100008011,29,29,3659259332.9
"('2117',)",34.5457992554,1,0,1028.01725661,29,29,2,3.45457992554,29,29,3724598974.12,3724598974.32,3659259343.89,44.36829,-124.9528,0.0,33.9708985323,29,29,internal_timestamp,308.049987793,29,29,888994,1450270543,7.06570005417,29,29,3659259343.89
