obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1305',)",3771793427.04,6,34.221698761,3774726847.94,3774726848.73,3771793427.04,0.0,internal_timestamp,287.380004883,43556,1562804627,6.66639995575,3.4221698761,34.0189468385,1028.01683412,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1306',)",3771793428.05,6,34.2228012085,3774726847.94,3774726848.73,3771793428.05,0.0,internal_timestamp,287.149993896,48060,1562804628,6.66739988327,3.42228012085,34.0192857978,1028.01590559,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1307',)",3771793429.04,6,34.2235984802,3774726847.94,3774726848.73,3771793429.04,0.0,internal_timestamp,286.899993896,43594,1562804629,6.66900014877,3.42235984802,34.0187023068,1028.01407613,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1308',)",3771793430.05,6,34.2254981995,3774726847.94,3774726848.73,3771793430.05,0.0,internal_timestamp,286.619995117,49597,1562804630,6.67129993439,3.42254981995,34.0186578853,1028.0124354,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1309',)",3771793431.05,6,34.2267990112,3774726847.94,3774726848.73,3771793431.05,0.0,internal_timestamp,286.369995117,45943,1562804631,6.67309999466,3.42267990112,34.0184325719,1028.01085974,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1310',)",3771793432.05,6,34.2277984619,3774726847.94,3774726848.73,3771793432.05,0.0,internal_timestamp,286.100006104,45782,1562804632,6.67469978333,3.42277984619,34.0180826475,1028.00912224,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1311',)",3771793433.05,6,34.2284011841,3774726847.94,3774726848.73,3771793433.05,0.0,internal_timestamp,285.859985352,45705,1562804633,6.67530012131,3.42284011841,34.0182704792,1028.00808458,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1312',)",3771793434.05,6,34.2288017273,3774726847.94,3774726848.73,3771793434.05,0.0,internal_timestamp,285.589996338,51423,1562804634,6.67600011826,3.42288017273,34.0181508599,1028.00665366,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1313',)",3771793435.05,6,34.2288017273,3774726847.98,3774726848.73,3771793435.05,0.0,internal_timestamp,285.359985352,46850,1562804635,6.6767001152,3.42288017273,34.0175693567,1028.00504299,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1314',)",3771793436.05,6,34.2288017273,3774726847.98,3774726848.73,3771793436.05,0.0,internal_timestamp,285.079986572,52685,1562804636,6.6765999794,3.42288017273,34.0178052457,1028.00395729,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1315',)",3771793437.05,6,34.2288017273,3774726847.98,3774726848.73,3771793437.05,0.0,internal_timestamp,284.790008545,49341,1562804637,6.6764998436,3.42288017273,34.0180460104,1028.00282962,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1316',)",3771793438.04,6,34.2303009033,3774726847.98,3774726848.73,3771793438.04,0.0,internal_timestamp,284.540008545,43523,1562804638,6.67759990692,3.42303009033,34.0187335023,1028.00206942,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1317',)",3771793439.05,6,34.2314987183,3774726847.98,3774726848.73,3771793439.05,0.0,internal_timestamp,284.309997559,49431,1562804639,6.67939996719,3.42314987183,34.0183846221,1028.00048827,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1318',)",3771793440.05,6,34.2324981689,3774726847.98,3774726848.73,3771793440.05,0.0,internal_timestamp,284.070007324,45713,1562804640,6.68120002747,3.42324981689,34.0178215554,1027.99869286,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1319',)",3771793441.05,6,34.2333984375,3774726847.98,3774726848.73,3771793441.05,0.0,internal_timestamp,283.850006104,51499,1562804641,6.68240022659,3.42333984375,34.017733685,1027.99744656,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1320',)",3771793442.05,6,34.2344017029,3774726847.98,3774726848.73,3771793442.05,0.0,internal_timestamp,283.540008545,47515,1562804642,6.68410015106,3.42344017029,34.0173082462,1027.99545199,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1321',)",3771793443.04,6,34.2355003357,3774726847.98,3774726848.73,3771793443.04,0.0,internal_timestamp,283.269989014,41907,1562804643,6.68510007858,3.42355003357,34.0176622724,1027.99435156,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1322',)",3771793444.05,6,34.2355003357,3774726847.98,3774726848.73,3771793444.05,0.0,internal_timestamp,283.010009766,47509,1562804644,6.68520021439,3.42355003357,34.0176899085,1027.99316603,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1323',)",3771793445.04,6,34.2360992432,3774726847.98,3774726848.73,3771793445.04,0.0,internal_timestamp,282.790008545,42823,1562804645,6.68629980087,3.42360992432,34.0173689513,1027.99175043,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1324',)",3771793446.05,6,34.2363014221,3774726847.98,3774726848.73,3771793446.05,0.0,internal_timestamp,282.559997559,48596,1562804646,6.68690013885,3.42363014221,34.0171095429,1027.99040693,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1325',)",3771793447.04,6,34.2364997864,3774726847.98,3774726848.73,3771793447.04,0.0,internal_timestamp,282.290008545,44717,1562804647,6.6873998642,3.42364997864,34.0169651339,1027.9889844,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1326',)",3771793448.05,6,34.2368011475,3774726847.98,3774726848.73,3771793448.05,0.0,internal_timestamp,282.029998779,49606,1562804648,6.68769979477,3.42368011475,34.0171275615,1027.98787686,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1327',)",3771793449.06,6,34.2370986938,3774726847.98,3774726848.73,3771793449.06,0.0,internal_timestamp,281.760009766,55321,1562804649,6.68819999695,3.42370986938,34.0170921946,1027.98654002,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1328',)",3771793450.04,6,34.2370986938,3774726847.98,3774726848.73,3771793450.04,0.0,internal_timestamp,281.540008545,40446,1562804650,6.68819999695,3.42370986938,34.0171995542,1027.98561464,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1329',)",3771793451.05,6,34.2373008728,3774726847.98,3774726848.74,3771793451.05,0.0,internal_timestamp,281.279998779,46551,1562804651,6.68860006332,3.42373008728,34.0171532446,1027.98432896,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1330',)",3771793452.05,6,34.2370986938,3774726847.98,3774726848.74,3771793452.05,0.0,internal_timestamp,281.010009766,52684,1562804652,6.68839979172,3.42370986938,34.0172602184,1027.98320175,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1331',)",3771793453.05,6,34.2370986938,3774726847.98,3774726848.74,3771793453.05,0.0,internal_timestamp,280.75,46914,1562804653,6.6888999939,3.42370986938,34.0168914512,1027.98164849,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1332',)",3771793454.04,6,34.2370986938,3774726847.98,3774726848.74,3771793454.04,0.0,internal_timestamp,280.510009766,42084,1562804654,6.6888999939,3.42370986938,34.0170085717,1027.98063902,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1333',)",3771793455.05,6,34.2370986938,3774726847.98,3774726848.74,3771793455.05,0.0,internal_timestamp,280.279998779,47527,1562804655,6.68940019608,3.42370986938,34.0166251716,1027.97921195,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1334',)",3771793456.04,6,34.2370986938,3774726847.98,3774726848.74,3771793456.04,0.0,internal_timestamp,280.049987793,42830,1562804656,6.68919992447,3.42370986938,34.0169358738,1027.97842845,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1335',)",3771793457.05,6,34.2369003296,3774726847.98,3774726848.74,3771793457.05,0.0,internal_timestamp,279.760009766,48930,1562804657,6.68919992447,3.42369003296,34.0168583733,1027.97703645,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1336',)",3771793458.04,6,34.2373008728,3774726847.98,3774726848.74,3771793458.04,0.0,internal_timestamp,279.529998779,44036,1562804658,6.68949985504,3.42373008728,34.0171156831,1027.97614119,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1337',)",3771793459.05,6,34.237701416,3774726847.98,3774726848.74,3771793459.05,0.0,internal_timestamp,279.309997559,50229,1562804659,6.69049978256,3.4237701416,34.0166744755,1027.97464489,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1338',)",3771793460.05,6,34.2378997803,3774726847.98,3774726848.74,3771793460.05,0.0,internal_timestamp,279.059997559,45780,1562804660,6.69099998474,3.42378997803,34.0165198604,1027.97330598,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1339',)",3771793461.05,6,34.2384986877,3774726847.98,3774726848.74,3771793461.05,0.0,internal_timestamp,278.769989014,52022,1562804661,6.69199991226,3.42384986877,34.0163318464,1027.97168745,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1340',)",3771793462.05,6,34.2406005859,3774726847.98,3774726848.74,3771793462.05,0.0,internal_timestamp,278.559997559,48311,1562804662,6.69420003891,3.42406005859,34.0165749329,1027.97060785,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1341',)",3771793463.04,6,34.2419013977,3774726847.98,3774726848.74,3771793463.04,0.0,internal_timestamp,278.309997559,43581,1562804663,6.69640016556,3.42419013977,34.0159531087,1027.96866436,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1342',)",3771793464.05,6,34.2425003052,3774726847.98,3774726848.74,3771793464.05,0.0,internal_timestamp,278.040008545,49084,1562804664,6.69729995728,3.42425003052,34.0158545297,1027.967222,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1343',)",3771793465.05,6,34.2438011169,3774726847.98,3774726848.74,3771793465.05,0.0,internal_timestamp,277.779998779,45225,1562804665,6.69880008698,3.42438011169,34.0159311273,1027.96587946,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1344',)",3771793466.05,6,34.2452011108,3774726847.98,3774726848.74,3771793466.05,0.0,internal_timestamp,277.559997559,51266,1562804666,6.70050001144,3.42452011108,34.0158997178,1027.96460773,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1345',)",3771793467.05,6,34.246799469,3774726847.98,3774726848.74,3771793467.05,0.0,internal_timestamp,277.329986572,47677,1562804667,6.70260000229,3.4246799469,34.0156957811,1027.96309853,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1346',)",3771793468.04,6,34.2475013733,3774726847.98,3774726848.74,3771793468.04,0.0,internal_timestamp,277.089996338,42216,1562804668,6.70380020142,3.42475013733,34.01539862,1027.96159575,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1347',)",3771793469.05,6,34.2481002808,3774726847.98,3774726848.74,3771793469.05,0.0,internal_timestamp,276.820007324,48212,1562804669,6.70440006256,3.42481002808,34.0155971439,1027.96042887,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1348',)",3771793470.04,6,34.2509994507,3774726847.98,3774726848.74,3771793470.04,0.0,internal_timestamp,276.570007324,43868,1562804670,6.70749998093,3.42509994507,34.0158480494,1027.959046,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1349',)",3771793471.05,6,34.2527008057,3774726847.98,3774726848.74,3771793471.05,0.0,internal_timestamp,276.350006104,50228,1562804671,6.71000003815,3.42527008057,34.015356508,1027.95730061,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1350',)",3771793472.05,6,34.254901886,3774726847.98,3774726848.74,3771793472.05,0.0,internal_timestamp,276.089996338,46424,1562804672,6.71280002594,3.4254901886,34.015138861,1027.95554505,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1351',)",3771793473.05,6,34.2571983337,3774726847.98,3774726848.74,3771793473.05,0.0,internal_timestamp,275.880004883,51212,1562804673,6.71560001373,3.42571983337,34.0150020071,1027.95408255,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1352',)",3771793474.05,6,34.2621994019,3774726847.98,3774726848.74,3771793474.05,0.0,internal_timestamp,275.600006104,47596,1562804674,6.72160005569,3.42621994019,34.0147139838,1027.95173274,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1353',)",3771793475.04,6,34.2657012939,3774726847.98,3774726848.74,3771793475.04,0.0,internal_timestamp,275.350006104,42375,1562804675,6.72609996796,3.42657012939,34.014242852,1027.94958596,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1354',)",3771793476.05,6,34.2706985474,3774726847.98,3774726848.74,3771793476.05,0.0,internal_timestamp,275.079986572,48513,1562804676,6.73169994354,3.42706985474,34.0143415215,1027.94764143,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1355',)",3771793477.04,6,34.2750015259,3774726847.98,3774726848.74,3771793477.04,0.0,internal_timestamp,274.859985352,44707,1562804677,6.73719978333,3.42750015259,34.0137489646,1027.94539661,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1356',)",3771793478.05,6,34.2784004211,3774726847.98,3774726848.74,3771793478.05,0.0,internal_timestamp,274.619995117,49931,1562804678,6.74149990082,3.42784004211,34.0133568386,1027.94338526,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1357',)",3771793479.05,6,34.284198761,3774726847.98,3774726848.74,3771793479.05,0.0,internal_timestamp,274.339996338,45676,1562804679,6.74840021133,3.4284198761,34.0130556968,1027.94089775,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1358',)",3771793480.05,6,34.2869987488,3774726847.98,3774726848.74,3771793480.05,0.0,internal_timestamp,274.089996338,51304,1562804680,6.75220012665,3.42869987488,34.012503066,1027.93878387,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1359',)",3771793481.05,6,34.2904014587,3774726847.98,3774726848.74,3771793481.05,0.0,internal_timestamp,273.839996338,47062,1562804681,6.75629997253,3.42904014587,34.0123179442,1027.93691687,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1360',)",3771793482.04,6,34.2919006348,3774726847.98,3774726848.74,3771793482.04,0.0,internal_timestamp,273.549987793,43856,1562804682,6.75820016861,3.42919006348,34.0122310788,1027.93525149,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1361',)",3771793483.07,6,34.2929000854,3774726847.98,3774726848.74,3771793483.07,0.0,internal_timestamp,273.320007324,69030,1562804683,6.75920009613,3.42929000854,34.0124551349,1027.93423217,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1362',)",3771793484.04,6,34.2963981628,3774726847.98,3774726848.74,3771793484.04,0.0,internal_timestamp,273.049987793,43829,1562804684,6.76350021362,3.42963981628,34.0121864547,1027.9321793,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1363',)",3771793485.05,6,34.2976989746,3774726847.98,3774726848.74,3771793485.05,0.0,internal_timestamp,272.829986572,49763,1562804685,6.76579999924,3.42976989746,34.0114513385,1027.93026938,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1364',)",3771793486.05,6,34.2983016968,3774726847.98,3774726848.74,3771793486.05,0.0,internal_timestamp,272.600006104,45566,1562804686,6.76620006561,3.42983016968,34.0118317105,1027.92945699,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1365',)",3771793487.05,6,34.298500061,3774726847.98,3774726848.74,3771793487.05,0.0,internal_timestamp,272.359985352,52540,1562804687,6.76649999619,3.4298500061,34.0118704435,1027.92834391,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1366',)",3771793488.05,6,34.2986984253,3774726847.98,3774726848.74,3771793488.05,0.0,internal_timestamp,272.079986572,47127,1562804688,6.76690006256,3.42986984253,34.0118295605,1027.92697072,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1367',)",3771793489.04,6,34.2989006042,3774726847.98,3774726848.74,3771793489.04,0.0,internal_timestamp,271.829986572,42669,1562804689,6.76719999313,3.42989006042,34.0118773606,1027.92581896,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1368',)",3771793490.05,6,34.2990989685,3774726847.98,3774726848.74,3771793490.05,0.0,internal_timestamp,271.609985352,49912,1562804690,6.76719999313,3.42990989685,34.0122031522,1027.9250655,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1369',)",3771793491.04,6,34.2993011475,3774726847.98,3774726848.74,3771793491.04,0.0,internal_timestamp,271.390014648,44155,1562804691,6.76719999313,3.42993011475,34.0125331364,1027.92431547,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1370',)",3771793492.05,6,34.2990989685,3774726847.98,3774726848.74,3771793492.05,0.0,internal_timestamp,271.140014648,50957,1562804692,6.76749992371,3.42990989685,34.0121353222,1027.9228133,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1371',)",3771793493.05,6,34.2994995117,3774726847.98,3774726848.74,3771793493.05,0.0,internal_timestamp,270.859985352,45660,1562804693,6.76809978485,3.42994995117,34.012119548,1027.9214317,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1372',)",3771793494.05,6,34.2998008728,3774726847.98,3774726848.74,3771793494.05,0.0,internal_timestamp,270.609985352,51506,1562804694,6.76859998703,3.42998008728,34.0120784641,1027.92018197,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1373',)",3771793495.05,6,34.2998008728,3774726847.98,3774726848.74,3771793495.05,0.0,internal_timestamp,270.390014648,46976,1562804695,6.76859998703,3.42998008728,34.0121856431,1027.91925673,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1374',)",3771793496.04,6,34.2998008728,3774726847.98,3774726848.74,3771793496.04,0.0,internal_timestamp,270.170013428,42409,1562804696,6.76819992065,3.42998008728,34.0126887489,1027.91869872,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1375',)",3771793497.05,6,34.2998008728,3774726847.98,3774726848.74,3771793497.05,0.0,internal_timestamp,269.940002441,49014,1562804697,6.76849985123,3.42998008728,34.01250401,1027.91745582,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1376',)",3771793498.04,6,34.2998008728,3774726847.98,3774726848.74,3771793498.04,0.0,internal_timestamp,269.679992676,44497,1562804698,6.76819992065,3.42998008728,34.0129275251,1027.91663757,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1377',)",3771793499.04,6,34.2994995117,3774726847.98,3774726848.74,3771793499.04,0.0,internal_timestamp,269.399993896,39097,1562804699,6.76859998703,3.42994995117,34.0123359429,1027.9148313,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1378',)",3771793500.07,6,34.2995986938,3774726847.98,3774726848.74,3771793500.07,0.0,internal_timestamp,269.170013428,65706,1562804700,6.76849985123,3.42995986938,34.0126564082,1027.91404183,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1379',)",3771793501.05,6,34.2994995117,3774726847.98,3774726848.74,3771793501.05,0.0,internal_timestamp,268.929992676,51269,1562804701,6.7687997818,3.42994995117,34.0123672522,1027.91267087,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1380',)",3771793502.05,6,34.2994995117,3774726847.98,3774726848.74,3771793502.05,0.0,internal_timestamp,268.700012207,47193,1562804702,6.7687997818,3.42994995117,34.0124793233,1027.9117035,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1381',)",3771793503.05,6,34.2993011475,3774726847.98,3774726848.75,3771793503.05,0.0,internal_timestamp,268.480010986,51362,1562804703,6.7688999176,3.42993011475,34.0122688348,1027.91051425,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1382',)",3771793504.05,6,34.2993011475,3774726847.98,3774726848.75,3771793504.05,0.0,internal_timestamp,268.200012207,46473,1562804704,6.76900005341,3.42993011475,34.0123061881,1027.90924453,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1383',)",3771793505.04,6,34.2993011475,3774726847.98,3774726848.75,3771793505.04,0.0,internal_timestamp,267.929992676,41611,1562804705,6.76870012283,3.42993011475,34.0127345981,1027.90838414,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1384',)",3771793506.05,6,34.2993011475,3774726847.98,3774726848.75,3771793506.05,0.0,internal_timestamp,267.660003662,47741,1562804706,6.76900005341,3.42993011475,34.0125693547,1027.90697305,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
